Time,Download (b/s),Total (b/s)
2023-07-13 10:00:00+00:00,794005316.8355556,1590986137.6
2023-07-13 14:00:00+00:00,653422673.92,1310132113.6355555
2023-07-13 18:00:00+00:00,586876914.3466667,1175175380.7644444
2023-07-13 22:00:00+00:00,246835188.0533333,493427327.4311111
2023-07-14 02:00:00+00:00,196241991.68,392391206.1155555
2023-07-14 06:00:00+00:00,298780349.44,599915219.6266667
2023-07-14 10:00:00+00:00,736845717.6177778,1477047162.88
2023-07-14 14:00:00+00:00,578805434.5955555,1159840600.1777778
2023-07-14 18:00:00+00:00,545106797.7955556,1091777490.488889
2023-07-14 22:00:00+00:00,253027108.40888888,505351237.40444446
2023-07-15 02:00:00+00:00,199114459.02222225,398135735.7511112
2023-07-15 06:00:00+00:00,265151055.64444444,531928164.1244444
2023-07-15 10:00:00+00:00,489780332.6577778,979265689.0311112
2023-07-15 14:00:00+00:00,478789934.6488889,957872935.8222222
2023-07-15 18:00:00+00:00,296750280.2488889,593693199.36
2023-07-15 22:00:00+00:00,175129442.41777778,350214417.06666666
2023-07-17 02:00:00+00:00,138382339.98222223,277146600.6755556
2023-07-17 06:00:00+00:00,265191248.7822222,534720438.0444445
2023-07-17 10:00:00+00:00,770983928.6044445,1542121824.711111
2023-07-17 14:00:00+00:00,683284901.5466666,1369577520.3555555
2023-07-17 18:00:00+00:00,645064380.8711112,1290861235.768889
2023-07-17 22:00:00+00:00,241459639.75111112,481618247.68
2023-07-18 02:00:00+00:00,143095232.85333332,286108067.84000003
2023-07-18 06:00:00+00:00,238988557.08444443,478724291.1288889
2023-07-18 10:00:00+00:00,752821789.5822222,1508232181.191111
2023-07-18 14:00:00+00:00,656978905.8844445,1315380285.44
2023-07-18 18:00:00+00:00,579157188.2666667,1159356823.8933334
2023-07-18 22:00:00+00:00,217954317.08444443,436753779.4844445
2023-07-19 02:00:00+00:00,125300865.70666666,250891730.4888889
2023-07-19 06:00:00+00:00,250799917.5111111,502048546.1333333
2023-07-19 10:00:00+00:00,667345234.4888889,1337493536.4266667
2023-07-19 14:00:00+00:00,566350979.9822222,1134630122.951111
2023-07-19 18:00:00+00:00,500347079.68,1000746276.4088888
2023-07-19 22:00:00+00:00,189633397.76,379343014.1155555
2023-07-21 02:00:00+00:00,129607617.42222224,259305833.81333333
2023-07-21 06:00:00+00:00,156284703.85777777,314152218.73777777
2023-07-21 10:00:00+00:00,264225829.54666665,528218949.97333336
2023-07-21 14:00:00+00:00,281083992.74666667,561449108.48
2023-07-21 18:00:00+00:00,344776458.8088889,690938245.6888889
2023-07-21 22:00:00+00:00,158775794.34666666,318240171.80444443
2023-07-22 02:00:00+00:00,102976546.70222224,205550371.2711112
2023-07-22 06:00:00+00:00,184199391.5733333,369809714.6311112
2023-07-22 10:00:00+00:00,440596902.1155556,879925689.4577777
2023-07-22 14:00:00+00:00,529827737.0311111,1061611469.3688889
2023-07-22 18:00:00+00:00,311239681.70666665,623452653.7955556
2023-07-22 22:00:00+00:00,138580513.56444445,276760262.54222226
2023-07-24 02:00:00+00:00,143556130.13333333,286677002.8088889
2023-07-24 06:00:00+00:00,302195726.7911111,603411337.6711111
2023-07-24 10:00:00+00:00,696291561.2444445,1396357619.4844446
2023-07-24 14:00:00+00:00,723690184.2488889,1447402597.831111
2023-07-24 18:00:00+00:00,680682038.6133333,1365516237.9377778
2023-07-24 22:00:00+00:00,324796409.17333335,649036524.0888889
2023-07-25 02:00:00+00:00,229509834.52444443,459051814.1155555
2023-07-25 06:00:00+00:00,336035959.46666664,672135344.3555555
2023-07-25 10:00:00+00:00,764194755.6977777,1529217132.088889
2023-07-25 14:00:00+00:00,769307670.1866666,1543372505.8844442
2023-07-25 18:00:00+00:00,691342584.0355556,1385291546.7377777
2023-07-25 22:00:00+00:00,306617531.16444445,614527984.0711112
2023-07-26 02:00:00+00:00,234423879.1111111,468706800.0711111
2023-07-26 06:00:00+00:00,346239734.8977778,695383972.9777777
2023-07-26 10:00:00+00:00,854804768.9955555,1712092960.4266667
2023-07-26 14:00:00+00:00,851701331.0577778,1707681769.8133333
2023-07-26 18:00:00+00:00,773218976.9955555,1546456855.8933334
2023-07-26 22:00:00+00:00,341068341.47555554,682832044.3733333
2023-07-27 02:00:00+00:00,234216661.90222225,468570980.6933333
2023-07-27 06:00:00+00:00,329831488.28444445,660817627.0222223
2023-07-27 10:00:00+00:00,724059630.9333333,1447817928.8177776
2023-07-27 14:00:00+00:00,693474130.4888889,1389838691.5555556
2023-07-27 18:00:00+00:00,667907838.8622222,1338917734.9688888
2023-07-27 22:00:00+00:00,285854307.5555556,571430897.2088889
2023-07-28 02:00:00+00:00,235237312.28444445,470467813.8311111
2023-07-28 06:00:00+00:00,347904765.72444445,695156256.9955556
2023-07-28 10:00:00+00:00,789174154.8088889,1582087589.5466666
2023-07-28 14:00:00+00:00,667806006.6133333,1335127143.537778
2023-07-28 18:00:00+00:00,673751657.2444445,1351677333.048889
2023-07-28 22:00:00+00:00,305641662.5777778,611953831.8222222
2023-07-29 02:00:00+00:00,238131755.2355556,476322367.14666665
2023-07-29 06:00:00+00:00,257817288.81777772,515838664.81777775
2023-07-29 10:00:00+00:00,365474798.9333333,731275162.1688888
2023-07-29 14:00:00+00:00,337563657.1022222,676287575.04
2023-07-29 18:00:00+00:00,290773490.91555554,582293866.3822222
2023-07-29 22:00:00+00:00,142099949.22666666,283902851.9822222
2023-07-31 02:00:00+00:00,141744896.5688889,283584752.64
2023-07-31 06:00:00+00:00,269510285.6533333,540038946.7022221
2023-07-31 10:00:00+00:00,801549955.9822222,1607040143.9288888
2023-07-31 14:00:00+00:00,655539864.4622222,1312317411.5555556
2023-07-31 18:00:00+00:00,638018461.0133333,1279530641.6355555
2023-07-31 22:00:00+00:00,270379353.8844444,539621239.4666667
2023-08-01 00:00:00+00:00,135189676.9422222,269810619.73333335
2023-08-01 00:00:00+00:00,76585297.63555555,153518778.3111111
2023-08-01 02:00:00+00:00,153170595.2711111,307037556.6222222
2023-08-01 06:00:00+00:00,262206533.97333333,524648877.5111112
2023-08-01 10:00:00+00:00,763614734.7911111,1528249322.3822222
2023-08-01 14:00:00+00:00,656279637.9022223,1316853561.457778
2023-08-01 18:00:00+00:00,515779881.5288889,1032496368.64
2023-08-01 22:00:00+00:00,199599674.02666667,400830809.3155556
2023-08-02 02:00:00+00:00,148616571.4488889,296356704.1422222
2023-08-02 06:00:00+00:00,274713784.8888889,547827445.1911111
2023-08-02 10:00:00+00:00,700369247.0044445,1405900396.088889
2023-08-02 14:00:00+00:00,625987834.88,1253409053.013333
2023-08-02 18:00:00+00:00,604596188.7288889,1209207137.8488889
2023-08-02 22:00:00+00:00,245047307.94666663,493414738.48888886
2023-08-03 02:00:00+00:00,145920551.25333333,291605397.61777776
2023-08-03 06:00:00+00:00,242340037.4044445,485790088.5333333
2023-08-03 10:00:00+00:00,690888160.7111111,1380705268.6222222
2023-08-03 14:00:00+00:00,627361165.6533333,1256902185.5288887
2023-08-03 18:00:00+00:00,663675751.5377778,1331763351.8933334
2023-08-03 22:00:00+00:00,237446207.71555555,473992758.6133333
2023-08-04 02:00:00+00:00,163200858.45333335,326920248.8888889
2023-08-04 06:00:00+00:00,272278699.2355555,545958772.0533333
2023-08-04 10:00:00+00:00,724212537.4577777,1449962076.1599998
2023-08-04 14:00:00+00:00,607137795.4133333,1215122682.88
2023-08-04 18:00:00+00:00,586998225.92,1175822975.431111
